date,feature,feature_group,bucket,p_up,p_down,count,p_up_minus_down,p_flat
2024-07-01,microprice_deviation_bps,primary,7,0.605547932793,0.394452067207,77254,0.211095865586,
2024-07-01,microprice_deviation_bps,primary,8,0.688888888889,0.311111111111,76590,0.377777777778,
2024-07-01,microprice_deviation_bps,primary,9,0.784810454805,0.215189545195,77132,0.56962090961,
2024-07-01,microprice_deviation_bps,primary,10,0.875398200075,0.124601799925,82559,0.75079640015,
2024-07-01,qi_1,primary,1,0.128293668937,0.871706331063,83114,-0.743412662127,
2024-07-01,qi_1,primary,2,0.2077125,0.7922875,80000,-0.584575,
2024-07-01,qi_1,primary,3,0.286539640309,0.713460359691,76677,-0.426920719381,
2024-07-01,qi_1,primary,4,0.373656983685,0.626343016315,75390,-0.25268603263,
2024-07-01,qi_1,primary,5,0.442313521259,0.557686478741,72582,-0.115372957483,
2024-07-01,qi_1,primary,6,0.519795281287,0.480204718713,74639,0.0395905625745,
2024-07-01,qi_1,primary,7,0.605283595226,0.394716404774,77258,0.210567190453,
2024-07-01,qi_1,primary,8,0.688796951267,0.311203048733,76622,0.377593902535,
2024-07-01,qi_1,primary,9,0.78507400729,0.21492599271,77087,0.570148014581,
2024-07-01,qi_1,primary,10,0.875420875421,0.124579124579,82566,0.750841750842,
2024-07-01,di_10,secondary,1,0.136341106638,0.863658893362,82719,-0.727317786724,
2024-07-01,di_10,secondary,2,0.201885190863,0.798114809137,78931,-0.596229618274,
2024-07-01,di_10,secondary,3,0.272392133691,0.727607866309,77851,-0.455215732617,
2024-07-01,di_10,secondary,4,0.382657301413,0.617342698587,74602,-0.234685397174,
2024-07-01,di_10,secondary,5,0.446201546189,0.553798453811,73859,-0.107596907621,
2024-07-01,di_10,secondary,6,0.517920055098,0.482079944902,75502,0.0358401101958,
2024-07-01,di_10,secondary,7,0.602845225487,0.397154774513,76479,0.205690450973,
2024-07-01,di_10,secondary,8,0.691833906483,0.308166093517,77932,0.383667812965,
2024-07-01,di_10,secondary,9,0.790706847586,0.209293152414,76056,0.581413695172,
2024-07-01,di_10,secondary,10,0.871616018731,0.128383981269,82004,0.743232037462,
2024-07-01,di_5,secondary,1,0.128445677077,0.871554322923,82930,-0.743108645846,
2024-07-01,di_5,secondary,2,0.207156404097,0.792843595903,79090,-0.585687191807,
2024-07-01,di_5,secondary,3,0.281541394055,0.718458605945,77644,-0.43691721189,
2024-07-01,di_5,secondary,4,0.383816489362,0.616183510638,75200,-0.232367021277,
2024-07-01,di_5,secondary,5,0.440522375826,0.559477624174,73204,-0.118955248347,
2024-07-01,di_5,secondary,6,0.516925697254,0.483074302746,75152,0.0338513945071,
2024-07-01,di_5,secondary,7,0.600424761235,0.399575238765,76749,0.200849522469,
2024-07-01,di_5,secondary,8,0.690403395384,0.309596604616,77517,0.380806790768,
2024-07-01,di_5,secondary,9,0.789106971486,0.210893028514,76067,0.578213942971,
2024-07-01,di_5,secondary,10,0.876174407031,0.123825592969,82382,0.752348814061,
2024-07-01,ofi_100ms,secondary,1,0.33368291404,0.66631708596,82003,-0.332634171921,
2024-07-01,ofi_100ms,secondary,2,0.44502737516,0.55497262484,78721,-0.109945249679,
2024-07-01,ofi_100ms,secondary,3,0.459050633732,0.540949366268,77083,-0.0818987325351,
2024-07-01,ofi_100ms,secondary,4,0.515031401215,0.484968598785,77704,0.0300628024297,
2024-07-01,ofi_100ms,secondary,5,0.456611087438,0.543388912562,72749,-0.0867778251247,
2024-07-01,ofi_100ms,secondary,6,0.491071321922,0.508928678078,83719,-0.0178573561557,
2024-07-01,ofi_100ms,secondary,7,0.487940602513,0.512059397487,65592,-0.024118794975,
2024-07-01,ofi_100ms,secondary,8,0.506368521676,0.493631478324,77412,0.0127370433525,
2024-07-01,ofi_100ms,secondary,9,0.543580892431,0.456419107569,78796,0.0871617848622,
2024-07-01,ofi_100ms,secondary,10,0.663299089537,0.336700910463,82156,0.326598179074,
2024-08-01,microprice_deviation_bps,primary,1,0.148936418478,0.851063581522,85701,-0.702127163044,
2024-08-01,microprice_deviation_bps,primary,2,0.246321268039,0.753678731961,84540,-0.507357463922,
2024-08-01,microprice_deviation_bps,primary,3,0.322375789348,0.677624210652,83930,-0.355248421303,
2024-08-01,microprice_deviation_bps,primary,4,0.385557604349,0.614442395651,83518,-0.228884791302,
2024-08-01,microprice_deviation_bps,primary,5,0.441272666057,0.558727333943,83164,-0.117454667885,
2024-08-01,microprice_deviation_bps,primary,6,0.523223520398,0.476776479602,83536,0.0464470407968,
2024-08-01,microprice_deviation_bps,primary,7,0.596246571038,0.403753428962,82751,0.192493142077,
2024-08-01,microprice_deviation_bps,primary,8,0.681983332334,0.318016667666,83395,0.363966664668,
2024-08-01,microprice_deviation_bps,primary,9,0.747262394856,0.252737605144,84289,0.494524789712,
2024-08-01,microprice_deviation_bps,primary,10,0.852963981109,0.147036018891,85122,0.705927962219,
2024-08-01,qi_1,primary,1,0.147991691367,0.852008308633,85694,-0.704016617266,
2024-08-01,qi_1,primary,2,0.246795364967,0.753204635033,84487,-0.506409270065,
2024-08-01,qi_1,primary,3,0.32284805679,0.67715194321,83959,-0.354303886421,
2024-08-01,qi_1,primary,4,0.385095250069,0.614904749931,83517,-0.229809499862,
2024-08-01,qi_1,primary,5,0.44164382903,0.55835617097,83196,-0.11671234194,
2024-08-01,qi_1,primary,6,0.522774599679,0.477225400321,83558,0.0455491993585,
2024-08-01,qi_1,primary,7,0.595707677629,0.404292322371,82799,0.191415355258,
2024-08-01,qi_1,primary,8,0.683856502242,0.316143497758,83402,0.367713004484,
2024-08-01,qi_1,primary,9,0.746457646026,0.253542353974,84266,0.492915292051,
2024-08-01,qi_1,primary,10,0.853105750694,0.146894249306,85068,0.706211501387,
2024-08-01,di_10,secondary,1,0.156582672375,0.843417327625,85482,-0.686834655249,
2024-08-01,di_10,secondary,2,0.250820020294,0.749179979706,84754,-0.498359959412,
2024-08-01,di_10,secondary,3,0.323544146766,0.676455853234,83834,-0.352911706468,
2024-08-01,di_10,secondary,4,0.38005400497,0.61994599503,83696,-0.239891990059,
2024-08-01,di_10,secondary,5,0.450094139374,0.549905860626,83387,-0.0998117212515,
2024-08-01,di_10,secondary,6,0.518356695675,0.481643304325,83539,0.0367133913501,
2024-08-01,di_10,secondary,7,0.587229176697,0.412770823303,83080,0.174458353394,
2024-08-01,di_10,secondary,8,0.684022927605,0.315977072395,83044,0.368045855209,
2024-08-01,di_10,secondary,9,0.746850323577,0.253149676423,84215,0.493700647153,
2024-08-01,di_10,secondary,10,0.849790967438,0.150209032562,84915,0.699581934876,
2024-08-01,di_5,secondary,1,0.150651656,0.849348344,85628,-0.698696687999,
2024-08-01,di_5,secondary,2,0.244862042899,0.755137957101,84664,-0.510275914202,
2024-08-01,di_5,secondary,3,0.325639954651,0.674360045349,83795,-0.348720090698,
2024-08-01,di_5,secondary,4,0.383365829735,0.616634170265,83599,-0.23326834053,
2024-08-01,di_5,secondary,5,0.446593786375,0.553406213625,83333,-0.10681242725,
2024-08-01,di_5,secondary,6,0.518950017979,0.481049982021,83430,0.0379000359583,
2024-08-01,di_5,secondary,7,0.594885485118,0.405114514882,82784,0.189770970236,
2024-08-01,di_5,secondary,8,0.681137186279,0.318862813721,83434,0.362274372558,
2024-08-01,di_5,secondary,9,0.747748923398,0.252251076602,84293,0.495497846796,
2024-08-01,di_5,secondary,10,0.852752218012,0.147247781988,84986,0.705504436025,
2024-08-01,ofi_100ms,secondary,1,0.277301214943,0.722698785057,85683,-0.445397570113,
2024-08-01,ofi_100ms,secondary,2,0.407740200934,0.592259799066,84804,-0.184519598132,
2024-08-01,ofi_100ms,secondary,3,0.444879460896,0.555120539104,84288,-0.110241078208,
2024-08-01,ofi_100ms,secondary,4,0.467863541804,0.532136458196,83161,-0.0642729163911,
2024-08-01,ofi_100ms,secondary,5,0.479821567202,0.520178432798,81151,-0.0403568655962,
2024-08-01,ofi_100ms,secondary,6,0.494217601117,0.505782398883,83097,-0.0115647977665,
2024-08-01,ofi_100ms,secondary,7,0.512849566056,0.487150433944,82960,0.0256991321119,
2024-08-01,ofi_100ms,secondary,8,0.544983580904,0.455016419096,84353,0.0899671618081,
2024-08-01,ofi_100ms,secondary,9,0.590071490928,0.409928509072,84766,0.180142981856,
2024-08-01,ofi_100ms,secondary,10,0.720948146073,0.279051853927,85683,0.441896292147,
2024-09-01,microprice_deviation_bps,primary,1,0.117042878731,0.882957121269,84704,-0.765914242539,
2024-09-01,microprice_deviation_bps,primary,2,0.208469941975,0.791530058025,80827,-0.58306011605,
2024-09-01,microprice_deviation_bps,primary,3,0.293798824398,0.706201175602,78598,-0.412402351205,
2024-09-01,microprice_deviation_bps,primary,4,0.411901862743,0.588098137257,77198,-0.176196274515,
2024-09-01,microprice_deviation_bps,primary,5,0.48217135416,0.51782864584,78329,-0.03565729168,
2024-09-01,microprice_deviation_bps,primary,6,0.573847140002,0.426152859998,79563,0.147694280005,
2024-09-01,microprice_deviation_bps,primary,7,0.647199617042,0.352800382958,79382,0.294399234083,
2024-09-01,microprice_deviation_bps,primary,8,0.70620246044,0.29379753956,81774,0.412404920879,
2024-09-01,microprice_deviation_bps,primary,9,0.797141306314,0.202858693686,82905,0.594282612629,
2024-09-01,microprice_deviation_bps,primary,10,0.897324104215,0.102675895785,85093,0.794648208431,
2024-09-01,qi_1,primary,1,0.113609719706,0.886390280294,84447,-0.772780560588,
2024-09-01,qi_1,primary,2,0.21039735673,0.78960264327,80809,-0.57920528654,
2024-09-01,qi_1,primary,3,0.293534806222,0.706465193778,78621,-0.412930387555,
2024-09-01,qi_1,primary,4,0.412936737647,0.587063262353,77392,-0.174126524705,
2024-09-01,qi_1,primary,5,0.482146274255,0.517853725745,78387,-0.0357074514907,
2024-09-01,qi_1,primary,6,0.574112656258,0.425887343742,79676,0.148225312516,
2024-09-01,qi_1,primary,7,0.646512624099,0.353487375901,79372,0.293025248198,
2024-09-01,qi_1,primary,8,0.705339235924,0.294660764076,81772,0.410678471849,
2024-09-01,qi_1,primary,9,0.798287448515,0.201712551485,83034,0.59657489703,
2024-09-01,qi_1,primary,10,0.897929604186,0.102070395814,84863,0.795859208371,
2024-09-01,di_10,secondary,1,0.127920323298,0.872079676702,83638,-0.744159353404,
2024-09-01,di_10,secondary,2,0.21174631312,0.78825368688,81234,-0.57650737376,
2024-09-01,di_10,secondary,3,0.291305616524,0.708694383476,78821,-0.417388766953,
2024-09-01,di_10,secondary,4,0.410270354257,0.589729645743,77232,-0.179459291485,
2024-09-01,di_10,secondary,5,0.487202520275,0.512797479725,79039,-0.0255949594504,
2024-09-01,di_10,secondary,6,0.569847960259,0.430152039741,79716,0.139695920518,
2024-09-01,di_10,secondary,7,0.634077609515,0.365922390485,78779,0.26815521903,
2024-09-01,di_10,secondary,8,0.732263038105,0.267736961895,81722,0.46452607621,
2024-09-01,di_10,secondary,9,0.791552464962,0.208447535038,83551,0.583104929923,
2024-09-01,di_10,secondary,10,0.877080847343,0.122919152657,84641,0.754161694687,
2024-09-01,di_5,secondary,1,0.118246735501,0.881753264499,84163,-0.763506528997,
2024-09-01,di_5,secondary,2,0.212617976973,0.787382023027,80948,-0.574764046054,
2024-09-01,di_5,secondary,3,0.297715652108,0.702284347892,78622,-0.404568695785,
2024-09-01,di_5,secondary,4,0.410805010795,0.589194989205,77353,-0.178389978411,
2024-09-01,di_5,secondary,5,0.481526655486,0.518473344514,78708,-0.0369466890278,
2024-09-01,di_5,secondary,6,0.572399129374,0.427600870626,79483,0.144798258747,
2024-09-01,di_5,secondary,7,0.636631174769,0.363368825231,79173,0.273262349538,
2024-09-01,di_5,secondary,8,0.722927091872,0.277072908128,81733,0.445854183745,
2024-09-01,di_5,secondary,9,0.791544805101,0.208455194899,83428,0.583089610203,
2024-09-01,di_5,secondary,10,0.889266416555,0.110733583445,84762,0.778532833109,
2024-09-01,ofi_100ms,secondary,1,0.306201918511,0.693798081489,84232,-0.387596162978,
2024-09-01,ofi_100ms,secondary,2,0.43030443423,0.56969556577,82021,-0.139391131539,
2024-09-01,ofi_100ms,secondary,3,0.480312695435,0.519687304565,79950,-0.0393746091307,
2024-09-01,ofi_100ms,secondary,4,0.496022727273,0.503977272727,73920,-0.00795454545455,
2024-09-01,ofi_100ms,secondary,5,0.520628382095,0.479371617905,78169,0.0412567641904,
2024-09-01,ofi_100ms,secondary,6,0.546406484539,0.453593515461,83275,0.0928129690784,
2024-09-01,ofi_100ms,secondary,7,0.505807642883,0.494192357117,80153,0.011615285766,
2024-09-01,ofi_100ms,secondary,8,0.555938037866,0.444061962134,80178,0.111876075731,
2024-09-01,ofi_100ms,secondary,9,0.602629016553,0.397370983447,82160,0.205258033106,
2024-09-01,ofi_100ms,secondary,10,0.707667674791,0.292332325209,84315,0.415335349582,
2024-10-01,microprice_deviation_bps,primary,1,0.118040115426,0.881959884574,84556,-0.763919769147,
2024-10-01,microprice_deviation_bps,primary,2,0.234108658333,0.765891341667,82718,-0.531782683334,
2024-10-01,microprice_deviation_bps,primary,3,0.314757353854,0.685242646146,80570,-0.370485292292,
2024-10-01,microprice_deviation_bps,primary,4,0.387326139837,0.612673860163,80165,-0.225347720327,
2024-10-01,microprice_deviation_bps,primary,5,0.449880774773,0.550119225227,78423,-0.100238450455,
2024-10-01,microprice_deviation_bps,primary,6,0.518896413472,0.481103586528,77819,0.0377928269446,
2024-10-01,microprice_deviation_bps,primary,7,0.593122420908,0.406877579092,79970,0.186244841816,
2024-10-01,microprice_deviation_bps,primary,8,0.66109047363,0.33890952637,81836,0.32218094726,
2024-10-01,microprice_deviation_bps,primary,9,0.762463165298,0.237536834702,82463,0.524926330597,
2024-10-01,microprice_deviation_bps,primary,10,0.862185919328,0.137814080672,85209,0.724371838656,
2024-10-01,qi_1,primary,1,0.1145631989,0.8854368011,84329,-0.770873602201,
2024-10-01,qi_1,primary,2,0.235268499812,0.764731500188,82663,-0.529463000375,
2024-10-01,qi_1,primary,3,0.315281375088,0.684718624912,80693,-0.369437249823,
2024-10-01,qi_1,primary,4,0.388250398883,0.611749601117,80224,-0.223499202234,
2024-10-01,qi_1,primary,5,0.450070681728,0.549929318272,78521,-0.0998586365431,
2024-10-01,qi_1,primary,6,0.519451182729,0.480548817271,77913,0.0389023654589,
2024-10-01,qi_1,primary,7,0.593183266882,0.406816733118,80009,0.186366533765,
2024-10-01,qi_1,primary,8,0.662385656787,0.337614343213,81990,0.324771313575,
2024-10-01,qi_1,primary,9,0.760864031419,0.239135968581,82497,0.521728062839,
2024-10-01,qi_1,primary,10,0.862810696195,0.137189303805,84890,0.72562139239,
2024-10-01,di_10,secondary,1,0.124851098299,0.875148901701,83948,-0.750297803402,
2024-10-01,di_10,secondary,2,0.242556115437,0.757443884563,82954,-0.514887769125,
2024-10-01,di_10,secondary,3,0.317797550095,0.682202449905,81146,-0.36440489981,
2024-10-01,di_10,secondary,4,0.387775389242,0.612224610758,80477,-0.224449221517,
2024-10-01,di_10,secondary,5,0.459903172929,0.540096827071,78697,-0.0801936541418,
2024-10-01,di_10,secondary,6,0.522362880066,0.477637119934,77651,0.0447257601319,
2024-10-01,di_10,secondary,7,0.586944769233,0.413055230767,79539,0.173889538465,
2024-10-01,di_10,secondary,8,0.649014118793,0.350985881207,82160,0.298028237585,
2024-10-01,di_10,secondary,9,0.763390002292,0.236609997708,82879,0.526780004585,
2024-10-01,di_10,secondary,10,0.850304943164,0.149695056836,84278,0.700609886329,
2024-10-01,di_5,secondary,1,0.119038580174,0.880961419826,84292,-0.761922839653,
2024-10-01,di_5,secondary,2,0.235069624763,0.764930375237,82801,-0.529860750474,
2024-10-01,di_5,secondary,3,0.318974042027,0.681025957973,80900,-0.362051915946,
2024-10-01,di_5,secondary,4,0.393222745274,0.606777254726,80298,-0.213554509452,
2024-10-01,di_5,secondary,5,0.453335028931,0.546664971069,78635,-0.0933299421377,
2024-10-01,di_5,secondary,6,0.515499174066,0.484500825934,77488,0.0309983481313,
2024-10-01,di_5,secondary,7,0.588792640092,0.411207359908,80001,0.177585280184,
2024-10-01,di_5,secondary,8,0.65724808234,0.34275191766,82001,0.314496164681,
2024-10-01,di_5,secondary,9,0.761819944263,0.238180055737,82530,0.523639888525,
2024-10-01,di_5,secondary,10,0.860408336577,0.139591663423,84783,0.720816673154,
2024-10-01,ofi_100ms,secondary,1,0.279094191782,0.720905808218,84742,-0.441811616436,
2024-10-01,ofi_100ms,secondary,2,0.409923838629,0.590076161371,83113,-0.180152322741,
2024-10-01,ofi_100ms,secondary,3,0.439928786298,0.560071213702,81445,-0.120142427405,
2024-10-01,ofi_100ms,secondary,4,0.475277822516,0.524722177484,80717,-0.0494443549686,
2024-10-01,ofi_100ms,secondary,5,0.50883373646,0.49116626354,76072,0.0176674729204,
2024-10-01,ofi_100ms,secondary,6,0.471455889852,0.528544110148,78440,-0.0570882202958,
2024-10-01,ofi_100ms,secondary,7,0.50259404183,0.49740595817,79991,0.00518808365941,
2024-10-01,ofi_100ms,secondary,8,0.548798900168,0.451201099832,81467,0.0975978003363,
2024-10-01,ofi_100ms,secondary,9,0.569183184701,0.430816815299,83091,0.138366369402,
2024-10-01,ofi_100ms,secondary,10,0.702673329317,0.297326670683,84651,0.405346658634,
2024-11-01,microprice_deviation_bps,primary,1,0.132840676048,0.867159323952,84846,-0.734318647903,
2024-11-01,microprice_deviation_bps,primary,2,0.251475342844,0.748524657156,83201,-0.497049314311,
2024-11-01,microprice_deviation_bps,primary,3,0.344759409531,0.655240590469,82443,-0.310481180937,
2024-11-01,microprice_deviation_bps,primary,4,0.426304105187,0.573695894813,81531,-0.147391789626,
2024-11-01,microprice_deviation_bps,primary,5,0.489679359938,0.510320640062,82117,-0.0206412801247,
2024-11-01,microprice_deviation_bps,primary,6,0.553036643499,0.446963356501,82443,0.106073286998,
2024-11-01,microprice_deviation_bps,primary,7,0.627437996629,0.372562003371,83060,0.254875993258,
2024-11-01,microprice_deviation_bps,primary,8,0.69504493125,0.30495506875,83127,0.3900898625,
2024-11-01,microprice_deviation_bps,primary,9,0.787254238897,0.212745761103,84279,0.574508477794,
2024-11-01,microprice_deviation_bps,primary,10,0.873849485652,0.126150514348,84962,0.747698971305,
2024-11-01,qi_1,primary,1,0.132233741753,0.867766258247,84880,-0.735532516494,
2024-11-01,qi_1,primary,2,0.250913110342,0.749086889658,83232,-0.498173779316,
2024-11-01,qi_1,primary,3,0.345630007283,0.654369992717,82380,-0.308739985433,
2024-11-01,qi_1,primary,4,0.426490244889,0.573509755111,81547,-0.147019510221,
2024-11-01,qi_1,primary,5,0.489945066322,0.510054933678,82099,-0.0201098673553,
2024-11-01,qi_1,primary,6,0.55272894906,0.44727105094,82431,0.105457898121,
2024-11-01,qi_1,primary,7,0.627476707514,0.372523292486,83074,0.254953415028,
2024-11-01,qi_1,primary,8,0.695910655402,0.304089344598,83094,0.391821310805,
2024-11-01,qi_1,primary,9,0.787015729164,0.212984270836,84302,0.574031458328,
2024-11-01,qi_1,primary,10,0.873461221608,0.126538778392,84970,0.746922443215,
2024-11-01,di_10,secondary,1,0.136273678258,0.863726321742,84888,-0.727452643483,
2024-11-01,di_10,secondary,2,0.254086645288,0.745913354712,83259,-0.491826709425,
2024-11-01,di_10,secondary,3,0.353135313531,0.646864686469,82416,-0.293729372937,
2024-11-01,di_10,secondary,4,0.422091118474,0.577908881526,81191,-0.155817763053,
2024-11-01,di_10,secondary,5,0.495236236322,0.504763763678,81973,-0.00952752735657,
2024-11-01,di_10,secondary,6,0.548746417475,0.451253582525,83042,0.097492834951,
2024-11-01,di_10,secondary,7,0.621259776099,0.378740223901,82983,0.242519552197,
2024-11-01,di_10,secondary,8,0.696636512366,0.303363487634,83128,0.393273024733,
2024-11-01,di_10,secondary,9,0.784076039114,0.215923960886,84062,0.568152078228,
2024-11-01,di_10,secondary,10,0.870219944279,0.129780055721,85067,0.740439888558,
2024-11-01,di_5,secondary,1,0.131720936808,0.868279063192,84884,-0.736558126384,
2024-11-01,di_5,secondary,2,0.252701159786,0.747298840214,83205,-0.494597680428,
2024-11-01,di_5,secondary,3,0.353971778352,0.646028221648,82419,-0.292056443296,
2024-11-01,di_5,secondary,4,0.422645450636,0.577354549364,81385,-0.154709098728,
2024-11-01,di_5,secondary,5,0.490941675607,0.509058324393,82024,-0.0181166487857,
2024-11-01,di_5,secondary,6,0.54914610087,0.45085389913,82621,0.0982922017405,
2024-11-01,di_5,secondary,7,0.62413905016,0.37586094984,83193,0.248278100321,
2024-11-01,di_5,secondary,8,0.696598344359,0.303401655641,82989,0.393196688718,
2024-11-01,di_5,secondary,9,0.786488473579,0.213511526421,84328,0.572976947159,
2024-11-01,di_5,secondary,10,0.873212415108,0.126787584892,84961,0.746424830216,
2024-11-01,ofi_100ms,secondary,1,0.319261399676,0.680738600324,85134,-0.361477200648,
2024-11-01,ofi_100ms,secondary,2,0.44410937351,0.55589062649,83896,-0.11178125298,
2024-11-01,ofi_100ms,secondary,3,0.47948265868,0.52051734132,82808,-0.0410346826394,
2024-11-01,ofi_100ms,secondary,4,0.497073433479,0.502926566521,83545,-0.00585313304207,
2024-11-01,ofi_100ms,secondary,5,0.523618774091,0.476381225909,79386,0.0472375481823,
2024-11-01,ofi_100ms,secondary,6,0.505991608121,0.494008391879,82699,0.011983216242,
2024-11-01,ofi_100ms,secondary,7,0.543130718318,0.456869281682,82192,0.0862614366362,
2024-11-01,ofi_100ms,secondary,8,0.562930328856,0.437069671144,83076,0.125860657711,
2024-11-01,ofi_100ms,secondary,9,0.596664049302,0.403335950698,84054,0.193328098603,
2024-11-01,ofi_100ms,secondary,10,0.716037503374,0.283962496626,85219,0.432075006747,
2024-12-01,microprice_deviation_bps,primary,1,0.111938847435,0.888061152565,82286,-0.776122305131,
2024-12-01,microprice_deviation_bps,primary,2,0.226529170047,0.773470829953,76414,-0.546941659905,
2024-12-01,microprice_deviation_bps,primary,3,0.303383770409,0.696616229591,73557,-0.393232459181,
2024-12-01,microprice_deviation_bps,primary,4,0.401780407227,0.598219592773,72343,-0.196439185547,
2024-12-01,microprice_deviation_bps,primary,5,0.447980329174,0.552019670826,70358,-0.104039341653,
2024-12-01,microprice_deviation_bps,primary,6,0.503723657107,0.496276342893,69421,0.00744731421328,
2024-12-01,microprice_deviation_bps,primary,7,0.597401683416,0.402598316584,71046,0.194803366833,
2024-12-01,microprice_deviation_bps,primary,8,0.696944651073,0.303055348927,72594,0.393889302146,
2024-12-01,microprice_deviation_bps,primary,9,0.782818532819,0.217181467181,75628,0.565637065637,
2024-12-01,microprice_deviation_bps,primary,10,0.890130767333,0.109869232667,81060,0.780261534666,
2024-12-01,qi_1,primary,1,0.110845159409,0.889154840591,82304,-0.778309681182,
2024-12-01,qi_1,primary,2,0.227460732984,0.772539267016,76400,-0.545078534031,
2024-12-01,qi_1,primary,3,0.303725474188,0.696274525812,73494,-0.392549051623,
2024-12-01,qi_1,primary,4,0.401289716787,0.598710283213,72419,-0.197420566426,
2024-12-01,qi_1,primary,5,0.448320964486,0.551679035514,70338,-0.103358071028,
2024-12-01,qi_1,primary,6,0.503803048201,0.496196951799,69418,0.00760609640151,
2024-12-01,qi_1,primary,7,0.597695651562,0.402304348438,71083,0.195391303125,
2024-12-01,qi_1,primary,8,0.69719687991,0.30280312009,72562,0.394393759819,
2024-12-01,qi_1,primary,9,0.782143376857,0.217856623143,75591,0.564286753714,
2024-12-01,qi_1,primary,10,0.890219240918,0.109780759082,81098,0.780438481837,
2024-12-01,di_10,secondary,1,0.119683313033,0.880316686967,82100,-0.760633373934,
2024-12-01,di_10,secondary,2,0.221847332836,0.778152667164,76467,-0.556305334327,
2024-12-01,di_10,secondary,3,0.298040810792,0.701959189208,73755,-0.403918378415,
2024-12-01,di_10,secondary,4,0.398278657852,0.601721342148,72153,-0.203442684296,
2024-12-01,di_10,secondary,5,0.456184062531,0.543815937469,70237,-0.0876318749377,
2024-12-01,di_10,secondary,6,0.512512742466,0.487487257534,69649,0.0250254849316,
2024-12-01,di_10,secondary,7,0.588527907369,0.411472092631,71164,0.177055814738,
2024-12-01,di_10,secondary,8,0.697575932572,0.302424067428,72729,0.395151865143,
2024-12-01,di_10,secondary,9,0.783726902102,0.216273097898,75548,0.567453804204,
2024-12-01,di_10,secondary,10,0.886397626846,0.113602373154,80905,0.772795253693,
2024-12-01,di_5,secondary,1,0.115808555161,0.884191444839,82196,-0.768382889678,
2024-12-01,di_5,secondary,2,0.224210843295,0.775789156705,76379,-0.551578313411,
2024-12-01,di_5,secondary,3,0.306745465661,0.693254534339,73605,-0.386509068677,
2024-12-01,di_5,secondary,4,0.394846148503,0.605153851497,71985,-0.210307702994,
2024-12-01,di_5,secondary,5,0.452495609314,0.547504390686,70604,-0.0950087813722,
2024-12-01,di_5,secondary,6,0.51161418456,0.48838581544,69484,0.0232283691209,
2024-12-01,di_5,secondary,7,0.59222781136,0.40777218864,70971,0.184455622719,
2024-12-01,di_5,secondary,8,0.691427630767,0.308572369233,72897,0.382855261533,
2024-12-01,di_5,secondary,9,0.782560940105,0.217439059895,75566,0.565121880211,
2024-12-01,di_5,secondary,10,0.889582819057,0.110417180943,81020,0.779165638114,
2024-12-01,ofi_100ms,secondary,1,0.361360415683,0.638639584317,78329,-0.277279168635,
2024-12-01,ofi_100ms,secondary,2,0.419539333437,0.580460666563,76932,-0.160921333125,
2024-12-01,ofi_100ms,secondary,3,0.464507458675,0.535492541325,74410,-0.0709850826502,
2024-12-01,ofi_100ms,secondary,4,0.49638538206,0.50361461794,75250,-0.0072292358804,
2024-12-01,ofi_100ms,secondary,5,0.504651127842,0.495348872158,66543,0.00930225568429,
2024-12-01,ofi_100ms,secondary,6,0.495349794823,0.504650205177,70427,-0.00930041035398,
2024-12-01,ofi_100ms,secondary,7,0.519623787066,0.480376212934,73788,0.0392475741313,
2024-12-01,ofi_100ms,secondary,8,0.526002590813,0.473997409187,74108,0.0520051816268,
2024-12-01,ofi_100ms,secondary,9,0.530972759604,0.469027240396,76761,0.061945519209,
2024-12-01,ofi_100ms,secondary,10,0.636382246446,0.363617753554,78159,0.272764492893,
2025-01-01,microprice_deviation_bps,primary,1,0.141453564965,0.858546435035,81221,-0.717092870071,
2025-01-01,microprice_deviation_bps,primary,2,0.239668983078,0.760331016922,75404,-0.520662033844,
2025-01-01,microprice_deviation_bps,primary,3,0.305380432503,0.694619567497,71537,-0.389239134993,
2025-01-01,microprice_deviation_bps,primary,4,0.375856286064,0.624143713936,70362,-0.248287427873,
2025-01-01,microprice_deviation_bps,primary,5,0.451948318594,0.548051681406,68187,-0.0961033628111,
2025-01-01,microprice_deviation_bps,primary,6,0.519729994945,0.480270005055,67258,0.0394599898897,
2025-01-01,microprice_deviation_bps,primary,7,0.581586104044,0.418413895956,68394,0.163172208088,
2025-01-01,microprice_deviation_bps,primary,8,0.676094369824,0.323905630176,71845,0.352188739648,
2025-01-01,microprice_deviation_bps,primary,9,0.735079024913,0.264920975087,74660,0.470158049826,
2025-01-01,microprice_deviation_bps,primary,10,0.857350983397,0.142649016603,79622,0.714701966793,
2025-01-01,qi_1,primary,1,0.14181133654,0.85818866346,81277,-0.716377326919,
2025-01-01,qi_1,primary,2,0.239682034132,0.760317965868,75354,-0.520635931736,
2025-01-01,qi_1,primary,3,0.304198297194,0.695801702806,71529,-0.391603405612,
2025-01-01,qi_1,primary,4,0.376976516217,0.623023483783,70389,-0.246046967566,
2025-01-01,qi_1,primary,5,0.451693833536,0.548306166464,68159,-0.0966123329274,
2025-01-01,qi_1,primary,6,0.519603324462,0.480396675538,67259,0.0392066489243,
2025-01-01,qi_1,primary,7,0.581943081452,0.418056918548,68273,0.163886162905,
2025-01-01,qi_1,primary,8,0.675472275547,0.324527724453,71886,0.350944551095,
