date,feature,horizon,bucket,mean_future_return,mean_future_move_bps,median_future_move_bps,observation_count,row_type,top_minus_bottom_move_bps,monotonicity_spearman,median,std,t_stat,positive_days,positive_pct,valid_days
2025-08-01,qi_1,30s,9,6.93008269832e-05,0.693936965644,0.579537925762,86399,daily_bucket,,,,,,,,
2025-08-01,qi_1,30s,10,0.000113925250368,1.14039235948,0.989708973221,86399,daily_bucket,,,,,,,,
2025-08-01,qi_1,30s,,,,,863692,daily_monotonicity,,1,,,,,,
2025-08-01,qi_1,30s,,,,,863692,daily_top_bottom,2.398210976,,,,,,,
2025-08-01,trade_imbalance_30s,30s,1,-9.16536881677e-06,-0.090745258372,0,86328,daily_bucket,,,,,,,,
2025-08-01,trade_imbalance_30s,30s,2,-6.03793134428e-05,-0.602699148905,-0.11610041074,86370,daily_bucket,,,,,,,,
2025-08-01,trade_imbalance_30s,30s,3,-2.17513311048e-05,-0.216414614013,-0.000874370644405,86352,daily_bucket,,,,,,,,
2025-08-01,trade_imbalance_30s,30s,4,-1.86833000865e-05,-0.185753096154,0,86276,daily_bucket,,,,,,,,
2025-08-01,trade_imbalance_30s,30s,5,1.43054959541e-07,0.00263937258534,0,86386,daily_bucket,,,,,,,,
2025-08-01,trade_imbalance_30s,30s,6,6.472523285e-07,0.0075701756014,0,86384,daily_bucket,,,,,,,,
2025-08-01,trade_imbalance_30s,30s,7,-1.09853952584e-05,-0.108617263375,0,86399,daily_bucket,,,,,,,,
2025-08-01,trade_imbalance_30s,30s,8,1.41653072014e-05,0.142861025614,0.0962670458258,86399,daily_bucket,,,,,,,,
2025-08-01,trade_imbalance_30s,30s,9,5.65026320592e-06,0.0574244928888,0,86399,daily_bucket,,,,,,,,
2025-08-01,trade_imbalance_30s,30s,10,2.70277409065e-05,0.270880289269,0.0318993057892,86399,daily_bucket,,,,,,,,
2025-08-01,trade_imbalance_30s,30s,,,,,863692,daily_monotonicity,,0.806060606061,,,,,,
2025-08-01,trade_imbalance_30s,30s,,,,,863692,daily_top_bottom,0.361625547641,,,,,,,
2025-08-01,di_10,500ms,1,-3.10020441214e-05,-0.310000890758,0,86400,daily_bucket,,,,,,,,
2025-08-01,di_10,500ms,2,-1.19942885712e-05,-0.119934041667,0,86399,daily_bucket,,,,,,,,
2025-08-01,di_10,500ms,3,-7.05138605388e-06,-0.0705075946631,0,86399,daily_bucket,,,,,,,,
2025-08-01,di_10,500ms,4,-3.38848338e-06,-0.0338794347905,0,86399,daily_bucket,,,,,,,,
2025-08-01,di_10,500ms,5,-1.10902487018e-06,-0.0110862916527,0,86394,daily_bucket,,,,,,,,
2025-08-01,di_10,500ms,6,5.71060329854e-07,0.00571511750311,0,86400,daily_bucket,,,,,,,,
2025-08-01,di_10,500ms,7,3.32902770121e-06,0.0332950898129,0,86399,daily_bucket,,,,,,,,
2025-08-01,di_10,500ms,8,6.46487052247e-06,0.064654254076,0,86399,daily_bucket,,,,,,,,
2025-08-01,di_10,500ms,9,1.11797953585e-05,0.111805883887,0,86399,daily_bucket,,,,,,,,
2025-08-01,di_10,500ms,10,3.17569827235e-05,0.317589449053,0,86399,daily_bucket,,,,,,,,
2025-08-01,di_10,500ms,,,,,863987,daily_monotonicity,,1,,,,,,
2025-08-01,di_10,500ms,,,,,863987,daily_top_bottom,0.627590339811,,,,,,,
2025-08-01,di_5,500ms,1,-3.12959808635e-05,-0.31294016627,0,86400,daily_bucket,,,,,,,,
2025-08-01,di_5,500ms,2,-1.18836265456e-05,-0.118827410207,0,86399,daily_bucket,,,,,,,,
2025-08-01,di_5,500ms,3,-7.05002081689e-06,-0.0704940329691,0,86399,daily_bucket,,,,,,,,
2025-08-01,di_5,500ms,4,-3.30004901766e-06,-0.0329949766206,0,86399,daily_bucket,,,,,,,,
2025-08-01,di_5,500ms,5,-1.11992152153e-06,-0.0111951729455,0,86394,daily_bucket,,,,,,,,
2025-08-01,di_5,500ms,6,7.26718209604e-07,0.00727171900684,0,86400,daily_bucket,,,,,,,,
2025-08-01,di_5,500ms,7,3.22887780592e-06,0.0322935436136,0,86399,daily_bucket,,,,,,,,
2025-08-01,di_5,500ms,8,6.64479986257e-06,0.0664536347867,0,86399,daily_bucket,,,,,,,,
2025-08-01,di_5,500ms,9,1.09028436481e-05,0.109036144071,0,86399,daily_bucket,,,,,,,,
2025-08-01,di_5,500ms,10,3.19028698478e-05,0.319048268036,0,86399,daily_bucket,,,,,,,,
2025-08-01,di_5,500ms,,,,,863987,daily_monotonicity,,1,,,,,,
2025-08-01,di_5,500ms,,,,,863987,daily_top_bottom,0.631988434306,,,,,,,
2025-08-01,microprice_deviation_bps,500ms,1,-3.13366585513e-05,-0.31334608962,0,86400,daily_bucket,,,,,,,,
2025-08-01,microprice_deviation_bps,500ms,2,-1.16283891979e-05,-0.116275833241,0,86399,daily_bucket,,,,,,,,
2025-08-01,microprice_deviation_bps,500ms,3,-7.18087474562e-06,-0.0718021299902,0,86399,daily_bucket,,,,,,,,
2025-08-01,microprice_deviation_bps,500ms,4,-3.23650420812e-06,-0.0323600256354,0,86399,daily_bucket,,,,,,,,
2025-08-01,microprice_deviation_bps,500ms,5,-1.10885167076e-06,-0.0110842547121,0,86394,daily_bucket,,,,,,,,
2025-08-01,microprice_deviation_bps,500ms,6,7.79272533148e-07,0.00779710594946,0,86400,daily_bucket,,,,,,,,
2025-08-01,microprice_deviation_bps,500ms,7,3.22938331156e-06,0.0322986434861,0,86399,daily_bucket,,,,,,,,
2025-08-01,microprice_deviation_bps,500ms,8,6.77544582802e-06,0.0677600867072,0,86399,daily_bucket,,,,,,,,
2025-08-01,microprice_deviation_bps,500ms,9,1.06811765027e-05,0.106818870147,0,86399,daily_bucket,,,,,,,,
2025-08-01,microprice_deviation_bps,500ms,10,3.17825113102e-05,0.317845182449,0,86399,daily_bucket,,,,,,,,
2025-08-01,microprice_deviation_bps,500ms,,,,,863987,daily_monotonicity,,1,,,,,,
2025-08-01,microprice_deviation_bps,500ms,,,,,863987,daily_top_bottom,0.631191272069,,,,,,,
2025-08-01,ofi_500ms,500ms,1,-2.47546495439e-05,-0.247526402816,0,86400,daily_bucket,,,,,,,,
2025-08-01,ofi_500ms,500ms,2,-9.11741516311e-06,-0.0911645021626,0,86399,daily_bucket,,,,,,,,
2025-08-01,ofi_500ms,500ms,3,-4.16704159746e-06,-0.0416646085884,0,86399,daily_bucket,,,,,,,,
2025-08-01,ofi_500ms,500ms,4,-2.16468162775e-06,-0.0216414404457,0,86399,daily_bucket,,,,,,,,
2025-08-01,ofi_500ms,500ms,5,-1.11235100766e-06,-0.0111200167589,0,86399,daily_bucket,,,,,,,,
2025-08-01,ofi_500ms,500ms,6,8.04107532874e-07,0.00804468935732,0,86399,daily_bucket,,,,,,,,
2025-08-01,ofi_500ms,500ms,7,2.33230778159e-06,0.0233284265829,0,86399,daily_bucket,,,,,,,,
2025-08-01,ofi_500ms,500ms,8,3.91314492317e-06,0.0391376844107,0,86398,daily_bucket,,,,,,,,
2025-08-01,ofi_500ms,500ms,9,8.10953286897e-06,0.0811039856649,0,86396,daily_bucket,,,,,,,,
2025-08-01,ofi_500ms,500ms,10,2.49138808294e-05,0.249156979318,0,86399,daily_bucket,,,,,,,,
2025-08-01,ofi_500ms,500ms,,,,,863987,daily_monotonicity,,1,,,,,,
2025-08-01,ofi_500ms,500ms,,,,,863987,daily_top_bottom,0.496683382134,,,,,,,
2025-08-01,qi_1,500ms,1,-3.1291648014e-05,-0.312896602553,0,86400,daily_bucket,,,,,,,,
2025-08-01,qi_1,500ms,2,-1.16729841826e-05,-0.116721696603,0,86399,daily_bucket,,,,,,,,
2025-08-01,qi_1,500ms,3,-7.17686123224e-06,-0.0717617993741,0,86399,daily_bucket,,,,,,,,
2025-08-01,qi_1,500ms,4,-3.23365080831e-06,-0.032331268582,0,86399,daily_bucket,,,,,,,,
2025-08-01,qi_1,500ms,5,-1.11839599144e-06,-0.01117958361,0,86394,daily_bucket,,,,,,,,
2025-08-01,qi_1,500ms,6,7.91348126027e-07,0.00791795711629,0,86400,daily_bucket,,,,,,,,
2025-08-01,qi_1,500ms,7,3.23696207366e-06,0.0323745073648,0,86399,daily_bucket,,,,,,,,
2025-08-01,qi_1,500ms,8,6.82434163483e-06,0.0682491107966,0,86399,daily_bucket,,,,,,,,
2025-08-01,qi_1,500ms,9,1.06148349691e-05,0.106155543091,0,86399,daily_bucket,,,,,,,,
2025-08-01,qi_1,500ms,10,3.17825633239e-05,0.317845375774,0,86399,daily_bucket,,,,,,,,
2025-08-01,qi_1,500ms,,,,,863987,daily_monotonicity,,1,,,,,,
2025-08-01,qi_1,500ms,,,,,863987,daily_top_bottom,0.630741978326,,,,,,,
2025-08-01,trade_imbalance_500ms,500ms,1,-5.85627666692e-06,-0.0585559363691,0,75634,daily_bucket,,,,,,,,
2025-08-01,trade_imbalance_500ms,500ms,2,-1.38072416823e-05,-0.138059289579,0,75633,daily_bucket,,,,,,,,
2025-08-01,trade_imbalance_500ms,500ms,3,-1.16286584321e-05,-0.116273679276,0,75633,daily_bucket,,,,,,,,
2025-08-01,trade_imbalance_500ms,500ms,4,-4.52307861416e-06,-0.0452203146376,0,75633,daily_bucket,,,,,,,,
2025-08-01,trade_imbalance_500ms,500ms,5,1.48049032873e-06,0.0148141106485,0,75633,daily_bucket,,,,,,,,
2025-08-01,trade_imbalance_500ms,500ms,6,8.77525121079e-06,0.0877637146383,0,75633,daily_bucket,,,,,,,,
2025-08-01,trade_imbalance_500ms,500ms,7,1.14258301929e-05,0.114270013127,0,75634,daily_bucket,,,,,,,,
2025-08-01,trade_imbalance_500ms,500ms,8,2.48539382543e-06,0.0248567150374,0,75633,daily_bucket,,,,,,,,
2025-08-01,trade_imbalance_500ms,500ms,9,5.76920372373e-06,0.0577000202447,0,75633,daily_bucket,,,,,,,,
2025-08-01,trade_imbalance_500ms,500ms,10,4.75549909543e-06,0.047562585946,0,75629,daily_bucket,,,,,,,,
2025-08-01,trade_imbalance_500ms,500ms,,,,,756328,daily_monotonicity,,0.769696969697,,,,,,
2025-08-01,trade_imbalance_500ms,500ms,,,,,756328,daily_top_bottom,0.106118522315,,,,,,,
2025-08-01,di_10,5s,1,-8.95355244126e-05,-0.895170444841,-0.771102004722,86400,daily_bucket,,,,,,,,
2025-08-01,di_10,5s,2,-5.78561071019e-05,-0.57842447958,-0.181580421515,86399,daily_bucket,,,,,,,,
2025-08-01,di_10,5s,3,-3.67040848799e-05,-0.366914368862,0,86399,daily_bucket,,,,,,,,
2025-08-01,di_10,5s,4,-2.13283124465e-05,-0.213153154596,0,86361,daily_bucket,,,,,,,,
2025-08-01,di_10,5s,5,-4.73403255861e-06,-0.047211564677,0,86387,daily_bucket,,,,,,,,
2025-08-01,di_10,5s,6,4.9382695156e-06,0.0494994401815,0,86400,daily_bucket,,,,,,,,
2025-08-01,di_10,5s,7,1.92389620525e-05,0.192510975165,0,86399,daily_bucket,,,,,,,,
2025-08-01,di_10,5s,8,3.6202462923e-05,0.362155562826,0,86399,daily_bucket,,,,,,,,
2025-08-01,di_10,5s,9,5.02038898771e-05,0.502178352894,0.0400836545871,86399,daily_bucket,,,,,,,,
2025-08-01,di_10,5s,10,8.72393471278e-05,0.87258537423,0.729219870599,86399,daily_bucket,,,,,,,,
2025-08-01,di_10,5s,,,,,863942,daily_monotonicity,,1,,,,,,
2025-08-01,di_10,5s,,,,,863942,daily_top_bottom,1.76775581907,,,,,,,
2025-08-01,di_5,5s,1,-8.98339388906e-05,-0.898153984885,-0.776072515867,86400,daily_bucket,,,,,,,,
2025-08-01,di_5,5s,2,-5.83001848967e-05,-0.582863669243,-0.198301525783,86399,daily_bucket,,,,,,,,
2025-08-01,di_5,5s,3,-3.68824658885e-05,-0.368700240227,0,86399,daily_bucket,,,,,,,,
2025-08-01,di_5,5s,4,-2.00497085738e-05,-0.200366787115,0,86361,daily_bucket,,,,,,,,
2025-08-01,di_5,5s,5,-5.27608512138e-06,-0.0526332393421,0,86387,daily_bucket,,,,,,,,
2025-08-01,di_5,5s,6,4.79655665537e-06,0.0480843168639,0,86400,daily_bucket,,,,,,,,
2025-08-01,di_5,5s,7,1.88122889869e-05,0.188244734628,0,86399,daily_bucket,,,,,,,,
2025-08-01,di_5,5s,8,3.60776077799e-05,0.360908203207,0,86399,daily_bucket,,,,,,,,
2025-08-01,di_5,5s,9,5.0557642693e-05,0.505713246422,0.0267666657788,86399,daily_bucket,,,,,,,,
2025-08-01,di_5,5s,10,8.77636495159e-05,0.87782803402,0.72712354551,86399,daily_bucket,,,,,,,,
2025-08-01,di_5,5s,,,,,863942,daily_monotonicity,,1,,,,,,
2025-08-01,di_5,5s,,,,,863942,daily_top_bottom,1.77598201891,,,,,,,
2025-08-01,microprice_deviation_bps,5s,1,-9.06692359314e-05,-0.906503238214,-0.786486691565,86400,daily_bucket,,,,,,,,
2025-08-01,microprice_deviation_bps,5s,2,-5.68879839867e-05,-0.568743682127,-0.175351405729,86399,daily_bucket,,,,,,,,
2025-08-01,microprice_deviation_bps,5s,3,-3.72964857381e-05,-0.372841598857,0,86399,daily_bucket,,,,,,,,
2025-08-01,microprice_deviation_bps,5s,4,-1.99651342566e-05,-0.199521344198,0,86361,daily_bucket,,,,,,,,
2025-08-01,microprice_deviation_bps,5s,5,-5.21996846239e-06,-0.052073319355,0,86387,daily_bucket,,,,,,,,
2025-08-01,microprice_deviation_bps,5s,6,3.84282005095e-06,0.0385480193445,0,86400,daily_bucket,,,,,,,,
2025-08-01,microprice_deviation_bps,5s,7,1.94075329317e-05,0.194199265248,0,86399,daily_bucket,,,,,,,,
2025-08-01,microprice_deviation_bps,5s,8,3.66347094912e-05,0.366477909029,0,86399,daily_bucket,,,,,,,,
2025-08-01,microprice_deviation_bps,5s,9,5.04689448728e-05,0.504824756701,0.0267666657788,86399,daily_bucket,,,,,,,,
2025-08-01,microprice_deviation_bps,5s,10,8.73502289869e-05,0.873694503379,0.71933734851,86399,daily_bucket,,,,,,,,
2025-08-01,microprice_deviation_bps,5s,,,,,863942,daily_monotonicity,,1,,,,,,
2025-08-01,microprice_deviation_bps,5s,,,,,863942,daily_top_bottom,1.78019774159,,,,,,,
2025-08-01,ofi_5s,5s,1,-4.67222096555e-05,-0.467026691999,-0.199207375247,86400,daily_bucket,,,,,,,,
2025-08-01,ofi_5s,5s,2,-3.50791271183e-05,-0.350628238091,0,86399,daily_bucket,,,,,,,,
2025-08-01,ofi_5s,5s,3,-3.21730490751e-05,-0.321582080766,0,86399,daily_bucket,,,,,,,,
2025-08-01,ofi_5s,5s,4,-1.68458244229e-05,-0.168344911276,0,86399,daily_bucket,,,,,,,,
2025-08-01,ofi_5s,5s,5,-6.65025106234e-06,-0.0664230245677,0,86386,daily_bucket,,,,,,,,
2025-08-01,ofi_5s,5s,6,6.24254563419e-06,0.0624994312803,0,86381,daily_bucket,,,,,,,,
2025-08-01,ofi_5s,5s,7,1.77004220953e-05,0.177114755745,0,86381,daily_bucket,,,,,,,,
2025-08-01,ofi_5s,5s,8,2.51457845196e-05,0.251598756166,0,86399,daily_bucket,,,,,,,,
2025-08-01,ofi_5s,5s,9,3.48354544255e-05,0.348528697701,0,86399,daily_bucket,,,,,,,,
2025-08-01,ofi_5s,5s,10,4.12247120589e-05,0.412454848155,0.102431618106,86399,daily_bucket,,,,,,,,
2025-08-01,ofi_5s,5s,,,,,863942,daily_monotonicity,,1,,,,,,
2025-08-01,ofi_5s,5s,,,,,863942,daily_top_bottom,0.879481540154,,,,,,,
2025-08-01,qi_1,5s,1,-9.07683941748e-05,-0.907496739642,-0.785545763093,86400,daily_bucket,,,,,,,,
2025-08-01,qi_1,5s,2,-5.66442516981e-05,-0.566305832441,-0.173674422373,86399,daily_bucket,,,,,,,,
2025-08-01,qi_1,5s,3,-3.74082754795e-05,-0.373958936845,0,86399,daily_bucket,,,,,,,,
2025-08-01,qi_1,5s,4,-1.9993701683e-05,-0.199806872446,0,86361,daily_bucket,,,,,,,,
2025-08-01,qi_1,5s,5,-5.20828348883e-06,-0.0519557500581,0,86387,daily_bucket,,,,,,,,
2025-08-01,qi_1,5s,6,3.91792987372e-06,0.0392998947841,0,86400,daily_bucket,,,,,,,,
2025-08-01,qi_1,5s,7,1.93139761546e-05,0.193263660108,0,86399,daily_bucket,,,,,,,,
2025-08-01,qi_1,5s,8,3.66608080002e-05,0.366740008405,0,86399,daily_bucket,,,,,,,,
2025-08-01,qi_1,5s,9,4.99048596976e-05,0.499183148826,0.00865388663573,86399,daily_bucket,,,,,,,,
2025-08-01,qi_1,5s,10,8.78907500932e-05,0.879098583805,0.72209371725,86399,daily_bucket,,,,,,,,
2025-08-01,qi_1,5s,,,,,863942,daily_monotonicity,,1,,,,,,
2025-08-01,qi_1,5s,,,,,863942,daily_top_bottom,1.78659532345,,,,,,,
2025-08-01,trade_imbalance_5s,5s,1,-3.45750945336e-05,-0.345631288199,0,86400,daily_bucket,,,,,,,,
2025-08-01,trade_imbalance_5s,5s,2,-2.48250406327e-05,-0.248111513711,0,86383,daily_bucket,,,,,,,,
2025-08-01,trade_imbalance_5s,5s,3,-1.46947659171e-05,-0.146793931923,0,86390,daily_bucket,,,,,,,,
2025-08-01,trade_imbalance_5s,5s,4,-1.00545121268e-05,-0.100380534397,0,86399,daily_bucket,,,,,,,,
2025-08-01,trade_imbalance_5s,5s,5,-2.94347886051e-06,-0.0292731291688,0,86399,daily_bucket,,,,,,,,
2025-08-01,trade_imbalance_5s,5s,6,2.68344529828e-06,0.0270023165505,0,86383,daily_bucket,,,,,,,,
2025-08-01,trade_imbalance_5s,5s,7,1.02402073971e-05,0.102545570201,0,86399,daily_bucket,,,,,,,,
2025-08-01,trade_imbalance_5s,5s,8,1.50823299348e-05,0.150951046796,0,86399,daily_bucket,,,,,,,,
2025-08-01,trade_imbalance_5s,5s,9,2.18281264826e-05,0.218405475413,0,86398,daily_bucket,,,,,,,,
2025-08-01,trade_imbalance_5s,5s,10,2.4929753589e-05,0.249402696359,0,86392,daily_bucket,,,,,,,,
2025-08-01,trade_imbalance_5s,5s,,,,,863942,daily_monotonicity,,1,,,,,,
2025-08-01,trade_imbalance_5s,5s,,,,,863942,daily_top_bottom,0.595033984557,,,,,,,
2025-09-01,di_10,100ms,1,-6.06035012559e-06,-0.0606015452309,0,86397,daily_bucket,,,,,,,,
2025-09-01,di_10,100ms,2,-1.41316941729e-06,-0.0141311352196,0,86397,daily_bucket,,,,,,,,
2025-09-01,di_10,100ms,3,-7.14118316212e-07,-0.00714084589691,0,86397,daily_bucket,,,,,,,,
2025-09-01,di_10,100ms,4,-2.4297595132e-07,-0.00242959387771,0,86397,daily_bucket,,,,,,,,
2025-09-01,di_10,100ms,5,-4.33334972417e-08,-0.000433153814994,0,86397,daily_bucket,,,,,,,,
2025-09-01,di_10,100ms,6,4.93193938251e-08,0.000493365329648,0,86397,daily_bucket,,,,,,,,
2025-09-01,di_10,100ms,7,2.69342142485e-07,0.00269366372196,0,86397,daily_bucket,,,,,,,,
2025-09-01,di_10,100ms,8,5.90830083667e-07,0.00590863092887,0,86394,daily_bucket,,,,,,,,
2025-09-01,di_10,100ms,9,1.41208460382e-06,0.014121430892,0,86397,daily_bucket,,,,,,,,
2025-09-01,di_10,100ms,10,6.25857970262e-06,0.0625879394844,0,86396,daily_bucket,,,,,,,,
2025-09-01,di_10,100ms,,,,,863966,daily_monotonicity,,1,,,,,,
2025-09-01,di_10,100ms,,,,,863966,daily_top_bottom,0.123189484715,,,,,,,
2025-09-01,di_5,100ms,1,-5.98825629508e-06,-0.0598806131611,0,86397,daily_bucket,,,,,,,,
2025-09-01,di_5,100ms,2,-1.45633374411e-06,-0.0145627853635,0,86397,daily_bucket,,,,,,,,
2025-09-01,di_5,100ms,3,-7.26936447536e-07,-0.00726901855774,0,86397,daily_bucket,,,,,,,,
2025-09-01,di_5,100ms,4,-2.46772384567e-07,-0.00246753911129,0,86397,daily_bucket,,,,,,,,
2025-09-01,di_5,100ms,5,-5.80275028242e-08,-0.000580125007824,0,86397,daily_bucket,,,,,,,,
2025-09-01,di_5,100ms,6,6.57771933834e-08,0.00065796712199,0,86397,daily_bucket,,,,,,,,
2025-09-01,di_5,100ms,7,2.6985806912e-07,0.00269881376153,0,86397,daily_bucket,,,,,,,,
2025-09-01,di_5,100ms,8,6.35684271832e-07,0.00635719736423,0,86395,daily_bucket,,,,,,,,
2025-09-01,di_5,100ms,9,1.36346571963e-06,0.0136352178033,0,86396,daily_bucket,,,,,,,,
2025-09-01,di_5,100ms,10,6.24775959488e-06,0.0624797400297,0,86396,daily_bucket,,,,,,,,
2025-09-01,di_5,100ms,,,,,863966,daily_monotonicity,,1,,,,,,
2025-09-01,di_5,100ms,,,,,863966,daily_top_bottom,0.122360353191,,,,,,,
2025-09-01,microprice_deviation_bps,100ms,1,-5.83940690156e-06,-0.058392152847,0,86397,daily_bucket,,,,,,,,
2025-09-01,microprice_deviation_bps,100ms,2,-1.54846506347e-06,-0.0154840521349,0,86397,daily_bucket,,,,,,,,
2025-09-01,microprice_deviation_bps,100ms,3,-7.3693626079e-07,-0.00736902860803,0,86397,daily_bucket,,,,,,,,
2025-09-01,microprice_deviation_bps,100ms,4,-2.5106009188e-07,-0.0025104192767,0,86397,daily_bucket,,,,,,,,
2025-09-01,microprice_deviation_bps,100ms,5,-5.76956694134e-08,-0.000576792373492,0,86397,daily_bucket,,,,,,,,
2025-09-01,microprice_deviation_bps,100ms,6,7.11182107797e-08,0.000711379715442,0,86397,daily_bucket,,,,,,,,
2025-09-01,microprice_deviation_bps,100ms,7,2.66055992169e-07,0.00266079268279,0,86396,daily_bucket,,,,,,,,
2025-09-01,microprice_deviation_bps,100ms,8,6.37422379963e-07,0.00637455183467,0,86396,daily_bucket,,,,,,,,
2025-09-01,microprice_deviation_bps,100ms,9,1.35422831294e-06,0.0135428364936,0,86396,daily_bucket,,,,,,,,
2025-09-01,microprice_deviation_bps,100ms,10,6.21095277491e-06,0.0621116914807,0,86396,daily_bucket,,,,,,,,
2025-09-01,microprice_deviation_bps,100ms,,,,,863966,daily_monotonicity,,1,,,,,,
2025-09-01,microprice_deviation_bps,100ms,,,,,863966,daily_top_bottom,0.120503844328,,,,,,,
2025-09-01,ofi_100ms,100ms,1,-4.58443054036e-06,-0.0458427332427,0,86398,daily_bucket,,,,,,,,
2025-09-01,ofi_100ms,100ms,2,-1.11652802988e-06,-0.0111645683822,0,86398,daily_bucket,,,,,,,,
2025-09-01,ofi_100ms,100ms,3,-3.90741022724e-07,-0.00390701985599,0,86397,daily_bucket,,,,,,,,
2025-09-01,ofi_100ms,100ms,4,-1.6674329344e-08,-0.00016642125238,0,86398,daily_bucket,,,,,,,,
2025-09-01,ofi_100ms,100ms,5,-1.53666617564e-08,-0.000153388480177,0,86392,daily_bucket,,,,,,,,
2025-09-01,ofi_100ms,100ms,6,-3.8549688555e-08,-0.00038520882715,0,86392,daily_bucket,,,,,,,,
2025-09-01,ofi_100ms,100ms,7,-1.53597943471e-08,-0.000153342204066,0,86398,daily_bucket,,,,,,,,
2025-09-01,ofi_100ms,100ms,8,3.80547974368e-07,0.00380585236803,0,86398,daily_bucket,,,,,,,,
2025-09-01,ofi_100ms,100ms,9,1.15000330798e-06,0.0115007083857,0,86398,daily_bucket,,,,,,,,
2025-09-01,ofi_100ms,100ms,10,4.75325996875e-06,0.0475344034124,0,86397,daily_bucket,,,,,,,,
2025-09-01,ofi_100ms,100ms,,,,,863966,daily_monotonicity,,0.963636363636,,,,,,
2025-09-01,ofi_100ms,100ms,,,,,863966,daily_top_bottom,0.0933771366551,,,,,,,
2025-09-01,qi_1,100ms,1,-5.80097592567e-06,-0.058007884412,0,86397,daily_bucket,,,,,,,,
2025-09-01,qi_1,100ms,2,-1.5508054212e-06,-0.0155074650202,0,86397,daily_bucket,,,,,,,,
2025-09-01,qi_1,100ms,3,-7.58611347947e-07,-0.00758574741182,0,86397,daily_bucket,,,,,,,,
2025-09-01,qi_1,100ms,4,-2.56065130412e-07,-0.00256046067775,0,86397,daily_bucket,,,,,,,,
2025-09-01,qi_1,100ms,5,-6.34272010081e-08,-0.000634100999726,0,86397,daily_bucket,,,,,,,,
2025-09-01,qi_1,100ms,6,7.18486426521e-08,0.000718690007837,0,86397,daily_bucket,,,,,,,,
2025-09-01,qi_1,100ms,7,2.65619970799e-07,0.00265644065288,0,86396,daily_bucket,,,,,,,,
2025-09-01,qi_1,100ms,8,6.43781410739e-07,0.00643814661553,0,86396,daily_bucket,,,,,,,,
2025-09-01,qi_1,100ms,9,1.40643318626e-06,0.0140649120033,0,86396,daily_bucket,,,,,,,,
2025-09-01,qi_1,100ms,10,6.14841544839e-06,0.0614862756985,0,86396,daily_bucket,,,,,,,,
2025-09-01,qi_1,100ms,,,,,863966,daily_monotonicity,,1,,,,,,
2025-09-01,qi_1,100ms,,,,,863966,daily_top_bottom,0.11949416011,,,,,,,
2025-09-01,trade_imbalance_100ms,100ms,1,-6.13531500065e-06,-0.0613511967172,0,26353,daily_bucket,,,,,,,,
2025-09-01,trade_imbalance_100ms,100ms,2,-4.68504246562e-06,-0.0468486870361,0,26352,daily_bucket,,,,,,,,
2025-09-01,trade_imbalance_100ms,100ms,3,-4.88498887282e-06,-0.048848214499,0,26352,daily_bucket,,,,,,,,
2025-09-01,trade_imbalance_100ms,100ms,4,-5.06429821206e-06,-0.0506410889725,0,26352,daily_bucket,,,,,,,,
2025-09-01,trade_imbalance_100ms,100ms,5,-3.5972420084e-06,-0.0359683890073,0,26353,daily_bucket,,,,,,,,
2025-09-01,trade_imbalance_100ms,100ms,6,7.66605851396e-06,0.0766640258053,0,26352,daily_bucket,,,,,,,,
2025-09-01,trade_imbalance_100ms,100ms,7,4.01801860049e-06,0.040181689087,0,26353,daily_bucket,,,,,,,,
2025-09-01,trade_imbalance_100ms,100ms,8,3.95120889524e-06,0.0395135521124,0,26350,daily_bucket,,,,,,,,
2025-09-01,trade_imbalance_100ms,100ms,9,4.67580866345e-06,0.0467596735081,0,26353,daily_bucket,,,,,,,,
2025-09-01,trade_imbalance_100ms,100ms,10,4.42864497417e-06,0.0442883061613,0,26352,daily_bucket,,,,,,,,
2025-09-01,trade_imbalance_100ms,100ms,,,,,263522,daily_monotonicity,,0.806060606061,,,,,,
2025-09-01,trade_imbalance_100ms,100ms,,,,,263522,daily_top_bottom,0.105639502878,,,,,,,
2025-09-01,di_10,1s,1,-3.0936927413e-05,-0.309349280651,0,86397,daily_bucket,,,,,,,,
2025-09-01,di_10,1s,2,-1.69847624965e-05,-0.169834971935,0,86397,daily_bucket,,,,,,,,
2025-09-01,di_10,1s,3,-1.07949299396e-05,-0.107939254899,0,86397,daily_bucket,,,,,,,,
2025-09-01,di_10,1s,4,-4.19993382189e-06,-0.0419920214635,0,86397,daily_bucket,,,,,,,,
2025-09-01,di_10,1s,5,-8.48173783241e-07,-0.00847476473546,0,86397,daily_bucket,,,,,,,,
2025-09-01,di_10,1s,6,1.10424700926e-06,0.0110495307702,0,86397,daily_bucket,,,,,,,,
2025-09-01,di_10,1s,7,4.84195703571e-06,0.0484277593766,0,86397,daily_bucket,,,,,,,,
2025-09-01,di_10,1s,8,1.01979159517e-05,0.101988805437,0,86379,daily_bucket,,,,,,,,
2025-09-01,di_10,1s,9,1.66676544029e-05,0.166689310866,0,86397,daily_bucket,,,,,,,,
2025-09-01,di_10,1s,10,3.2008248636e-05,0.32010396599,0,86396,daily_bucket,,,,,,,,
2025-09-01,di_10,1s,,,,,863951,daily_monotonicity,,1,,,,,,
2025-09-01,di_10,1s,,,,,863951,daily_top_bottom,0.629453246642,,,,,,,
2025-09-01,di_5,1s,1,-3.03636536962e-05,-0.303616715244,0,86397,daily_bucket,,,,,,,,
