date,model,mode,latency_ms,fee_scenario,maker_fee_bps,taker_fee_bps,gross_pnl,maker_turnover,taker_turnover,maker_fees,taker_fees,total_fees,net_pnl,turnover,net_pnl_bps_of_turnover,fill_rate,maker_fill_count,taker_on_arrival_count,mean_fill_fraction,terminal_position,max_inventory
2024-07-01,qi_direct_baseline,passive,250,P4,0.25,1.0,-1478.53166434163,1984415.3614559984,2183173.2150849155,49.61038403639996,218.31732150849155,267.9277055448915,-1746.4593698865215,4167588.5765408925,-4.190575287870874,0.03160112359550562,2612,227,0.029126346546992976,3.6848792253274145,4.3767942671368605
2024-07-01,qi_direct_baseline,passive,250,P5,0.5,2.0,-1478.53166434163,1984415.3614559984,2183173.2150849155,99.22076807279991,436.6346430169831,535.855411089783,-2014.387075431413,4167588.5765408925,-4.833459537657526,0.03160112359550562,2612,227,0.029126346546992976,3.6848792253274145,4.3767942671368605
2024-07-01,qi_direct_baseline,passive,250,P6,1.0,5.0,-1478.53166434163,1984415.3614559984,2183173.2150849155,198.44153614559983,1091.5866075424578,1290.0281436880578,-2768.5598080296877,4167588.5765408925,-6.643073703613033,0.03160112359550562,2612,227,0.029126346546992976,3.6848792253274145,4.3767942671368605
2024-07-01,qi_direct_baseline,passive,50,P0,0.0,0.0,-827.7040411124326,1798778.2478074655,0.0,0.0,0.0,0.0,-827.7040411124326,1798778.2478074676,-4.60147904346365,0.014115168539325844,1880,0,0.012561647717298103,1.815317613724654,3.0731858846007643
2024-07-01,qi_direct_baseline,passive,50,P1,-0.5,0.5,-827.7040411124326,1798778.2478074655,0.0,-89.93891239037328,0.0,-89.93891239037328,-737.7651287220593,1798778.2478074676,-4.10147904346365,0.014115168539325844,1880,0,0.012561647717298103,1.815317613724654,3.0731858846007643
2024-07-01,qi_direct_baseline,passive,50,P2,0.0,0.5,-827.7040411124326,1798778.2478074655,0.0,0.0,0.0,0.0,-827.7040411124326,1798778.2478074676,-4.60147904346365,0.014115168539325844,1880,0,0.012561647717298103,1.815317613724654,3.0731858846007643
2024-07-01,qi_direct_baseline,passive,50,P3,0.0,1.0,-827.7040411124326,1798778.2478074655,0.0,0.0,0.0,0.0,-827.7040411124326,1798778.2478074676,-4.60147904346365,0.014115168539325844,1880,0,0.012561647717298103,1.815317613724654,3.0731858846007643
2024-07-01,qi_direct_baseline,passive,50,P4,0.25,1.0,-827.7040411124326,1798778.2478074655,0.0,44.96945619518664,0.0,44.96945619518664,-872.6734973076193,1798778.2478074676,-4.85147904346365,0.014115168539325844,1880,0,0.012561647717298103,1.815317613724654,3.0731858846007643
2024-07-01,qi_direct_baseline,passive,50,P5,0.5,2.0,-827.7040411124326,1798778.2478074655,0.0,89.93891239037328,0.0,89.93891239037328,-917.6429535028059,1798778.2478074676,-5.101479043463649,0.014115168539325844,1880,0,0.012561647717298103,1.815317613724654,3.0731858846007643
2024-07-01,qi_direct_baseline,passive,50,P6,1.0,5.0,-827.7040411124326,1798778.2478074655,0.0,179.87782478074655,0.0,179.87782478074655,-1007.5818658931792,1798778.2478074676,-5.601479043463648,0.014115168539325844,1880,0,0.012561647717298103,1.815317613724654,3.0731858846007643
